time,current
0,0
0.0058594,-2.2513e-08
0.069336,-1.1467e-08
0.12598,-9.7563e-09
0.18945,-9.0553e-09
0.25293,-8.7399e-09
0.31641,-8.6303e-09
0.37305,-8.5798e-09
0.4375,-8.6654e-09
0.50098,-8.7571e-09
0.55762,-8.7452e-09
0.61523,-8.9272e-09
0.69141,-9.1197e-09
0.75488,-9.2627e-09
0.81836,-9.448e-09
0.875,-9.6368e-09
0.93848,-9.8368e-09
1.002,-1.0066e-08
1.0654,-1.0279e-08
1.123,-1.0519e-08
1.1875,-1.0688e-08
1.251,-1.0946e-08
1.3145,-1.1162e-08
1.3906,-1.1474e-08
1.4531,-1.1742e-08
1.5107,-1.1997e-08
1.5742,-1.2231e-08
1.6318,-1.2537e-08
1.6885,-1.2847e-08
1.752,-1.3083e-08
1.8154,-1.3457e-08
1.8721,-1.3711e-08
1.9297,-1.396e-08
1.9863,-1.4251e-08
2.0605,-1.4618e-08
2.124,-1.493e-08
2.1875,-1.5167e-08
2.25,-1.5454e-08
2.3145,-1.5773e-08
2.3721,-1.6096e-08
2.4355,-1.6437e-08
2.499,-1.6716e-08
2.5615,-1.7007e-08
2.6191,-1.733e-08
2.6826,-1.7652e-08
2.7568,-1.8001e-08
2.8193,-1.8332e-08
2.8828,-1.8613e-08
2.9404,-1.8932e-08
2.9971,-1.925e-08
3.0537,-1.955e-08
3.1172,-1.9796e-08
3.1748,-2.0173e-08
3.2393,-2.0494e-08
3.3037,-2.0785e-08
3.3613,-2.1135e-08
3.4355,-2.1514e-08
3.498,-2.1754e-08
3.5566,-2.2125e-08
3.6201,-2.24e-08
3.6777,-2.2724e-08
3.7412,-2.305e-08
3.8047,-2.3431e-08
3.8682,-2.3781e-08
3.9307,-2.4104e-08
3.9951,-2.4449e-08
4.0596,-2.4747e-08
4.1279,-2.5058e-08
4.1914,-2.5352e-08
4.2549,-2.5686e-08
4.3184,-2.5978e-08
4.3809,-2.632e-08
4.4453,-2.6592e-08
4.5039,-2.6889e-08
4.5605,-2.7218e-08
4.6182,-2.7523e-08
4.6826,-2.7832e-08
4.7461,-2.815e-08
4.8203,-2.8563e-08
4.8838,-2.8896e-08
4.9473,-2.9159e-08
5.0039,-2.9419e-08
5.0605,-2.9699e-08
5.1182,-2.9951e-08
5.1748,-3.0329e-08
5.2383,-3.0627e-08
5.3018,-3.0973e-08
5.3594,-3.1275e-08
5.4229,-3.1509e-08
5.4971,-3.1904e-08
5.5596,-3.22e-08
5.624,-3.2464e-08
5.6865,-3.2751e-08
5.7441,-3.2973e-08
5.8076,-3.3247e-08
5.8711,-3.3596e-08
5.9346,-3.3879e-08
5.9932,-3.4101e-08
6.0498,-3.439e-08
6.1074,-3.4734e-08
6.1836,-3.5077e-08
6.2461,-3.5324e-08
6.3096,-3.5599e-08
6.373,-3.5905e-08
6.4365,-3.6225e-08
6.499,-3.6448e-08
6.5576,-3.6735e-08
6.6143,-3.7005e-08
6.6787,-3.7299e-08
6.7422,-3.7568e-08
6.7998,-3.7815e-08
6.8721,-3.8129e-08
6.9346,-3.8381e-08
6.998,-3.8602e-08
7.0557,-3.8887e-08
7.1123,-3.9174e-08
7.1689,-3.9341e-08
7.2256,-3.9627e-08
7.2891,-3.9864e-08
7.3535,-4.012e-08
7.4111,-4.0401e-08
7.4678,-4.0637e-08
7.542,-4.0921e-08
7.6055,-4.1208e-08
7.6689,-4.1507e-08
7.7334,-4.1752e-08
7.7979,-4.2005e-08
7.8613,-4.2174e-08
7.9248,-4.2476e-08
7.9883,-4.2751e-08
8.0459,-4.2989e-08
8.1094,-4.3225e-08
8.1729,-4.3521e-08
8.2412,-4.3703e-08
8.3037,-4.3895e-08
8.3672,-4.4131e-08
8.4316,-4.441e-08
8.4961,-4.4663e-08
8.5596,-4.4823e-08
8.6172,-4.5063e-08
8.6807,-4.5322e-08
8.7441,-4.5549e-08
8.8076,-4.5715e-08
8.8652,-4.6027e-08
8.9395,-4.6279e-08
9.0029,-4.6518e-08
9.0664,-4.679e-08
9.1299,-4.6896e-08
9.1865,-4.7121e-08
9.25,-4.7353e-08
9.3145,-4.7567e-08
