time,current
0,0
0.0058594,-9.825e-08
0.069336,-7.0979e-08
0.13281,-8.0111e-08
0.19629,-9.4895e-08
0.25977,-1.1081e-07
0.31543,-1.2862e-07
0.37109,-1.4763e-07
0.42871,-1.6964e-07
0.49219,-1.9239e-07
0.55566,-2.155e-07
0.62012,-2.3682e-07
0.68848,-2.6393e-07
0.75195,-2.8762e-07
0.81543,-3.1076e-07
0.87793,-3.314e-07
0.93555,-3.5363e-07
0.99902,-3.7486e-07
1.0625,-3.9597e-07
1.127,-4.1602e-07
1.1904,-4.3345e-07
1.2471,-4.5221e-07
1.3115,-4.6975e-07
1.3887,-4.891e-07
1.4512,-5.0334e-07
1.5088,-5.1695e-07
1.5654,-5.3103e-07
1.6299,-5.4445e-07
1.6934,-5.5655e-07
1.7568,-5.6718e-07
1.8135,-5.7754e-07
1.8711,-5.868e-07
1.9277,-5.967e-07
1.9912,-6.0614e-07
2.0664,-6.1624e-07
2.1289,-6.2425e-07
2.1934,-6.317e-07
2.2568,-6.3891e-07
2.3203,-6.4467e-07
2.377,-6.5036e-07
2.4346,-6.5544e-07
2.4912,-6.6057e-07
2.5479,-6.6587e-07
2.6123,-6.7045e-07
2.6758,-6.749e-07
2.751,-6.7951e-07
2.8145,-6.8312e-07
2.8779,-6.8682e-07
2.9414,-6.9037e-07
3.0049,-6.9307e-07
3.0615,-6.9577e-07
3.125,-6.9827e-07
3.1895,-7.005e-07
3.2529,-7.026e-07
3.3164,-7.0471e-07
3.373,-7.0649e-07
3.4453,-7.0872e-07
3.5088,-7.1042e-07
3.5723,-7.1126e-07
3.6289,-7.1243e-07
3.6855,-7.1343e-07
3.75,-7.1471e-07
3.8135,-7.1542e-07
3.8701,-7.1615e-07
3.9346,-7.1695e-07
3.998,-7.1749e-07
4.0547,-7.183e-07
4.1289,-7.1912e-07
4.1914,-7.1916e-07
4.2559,-7.1975e-07
4.3193,-7.2016e-07
4.3828,-7.2042e-07
4.4395,-7.2043e-07
4.4971,-7.2033e-07
4.5605,-7.2061e-07
4.6172,-7.2054e-07
4.6816,-7.2038e-07
4.7451,-7.2033e-07
4.8203,-7.201e-07
4.8828,-7.1989e-07
4.9473,-7.1975e-07
5.0107,-7.1948e-07
5.0742,-7.194e-07
5.1309,-7.1939e-07
5.1885,-7.1895e-07
5.252,-7.1848e-07
5.3154,-7.1756e-07
5.3779,-7.1706e-07
5.4424,-7.1672e-07
5.5107,-7.1607e-07
5.5732,-7.1537e-07
5.6377,-7.15e-07
5.7012,-7.1423e-07
5.7646,-7.1378e-07
5.8213,-7.133e-07
5.8857,-7.1284e-07
5.9492,-7.1191e-07
6.0127,-7.1134e-07
6.0703,-7.1034e-07
6.127,-7.0957e-07
6.2021,-7.0904e-07
6.2656,-7.0826e-07
6.3291,-7.0739e-07
6.3857,-7.0654e-07
6.4502,-7.0529e-07
6.5137,-7.0505e-07
6.5703,-7.0439e-07
6.627,-7.0341e-07
6.6846,-7.0284e-07
6.748,-7.0205e-07
6.8115,-7.0133e-07
6.8867,-7.0023e-07
6.9502,-6.9935e-07
7.0137,-6.9828e-07
7.0771,-6.9748e-07
7.1406,-6.9663e-07
7.1982,-6.958e-07
7.2549,-6.9481e-07
7.3184,-6.9393e-07
7.3828,-6.9306e-07
7.4463,-6.9221e-07
7.5098,-6.9158e-07
7.5781,-6.9005e-07
7.6406,-6.8928e-07
7.7031,-6.8841e-07
7.7676,-6.8726e-07
7.8311,-6.8649e-07
7.8877,-6.8559e-07
7.9521,-6.8484e-07
8.0156,-6.8362e-07
8.0801,-6.8273e-07
8.1426,-6.8181e-07
8.2002,-6.8093e-07
8.2744,-6.8e-07
8.3379,-6.7899e-07
8.4014,-6.7839e-07
8.458,-6.775e-07
8.5215,-6.7628e-07
8.5859,-6.7543e-07
8.6494,-6.7443e-07
8.7129,-6.7347e-07
8.7705,-6.725e-07
8.834,-6.7151e-07
8.8984,-6.7072e-07
8.9727,-6.6927e-07
9.0361,-6.6825e-07
9.0986,-6.6755e-07
9.1562,-6.6681e-07
9.2119,-6.658e-07
9.2754,-6.6467e-07
9.3389,-6.6377e-07
9.4023,-6.6311e-07
9.459,-6.6189e-07
9.5234,-6.6089e-07
9.5869,-6.5988e-07
9.6611,-6.5884e-07
9.7236,-6.5817e-07
9.7812,-6.5726e-07
9.8447,-6.5596e-07
9.9023,-6.5528e-07
9.9658,-6.5459e-07
10.022,-6.5364e-07
10.078,-6.5269e-07
10.134,-6.5172e-07
10.197,-6.5085e-07
10.254,-6.498e-07
10.334,-6.4858e-07
10.397,-6.4801e-07
10.453,-6.4713e-07
10.51,-6.4633e-07
10.574,-6.4517e-07
10.638,-6.4461e-07
10.701,-6.4367e-07
10.758,-6.4301e-07
10.813,-6.4205e-07
10.869,-6.4124e-07
10.934,-6.4022e-07
11.008,-6.3916e-07
11.071,-6.3809e-07
11.135,-6.3719e-07
11.198,-6.362e-07
11.261,-6.3561e-07
11.318,-6.3499e-07
11.382,-6.3406e-07
11.439,-6.3296e-07
11.503,-6.3197e-07
11.566,-6.3139e-07
11.631,-6.2995e-07
11.706,-6.2916e-07
11.769,-6.2861e-07
11.826,-6.2765e-07
11.882,-6.2682e-07
11.944,-6.2573e-07
12.001,-6.2511e-07
12.064,-6.2396e-07
12.128,-6.2319e-07
12.191,-6.2238e-07
12.255,-6.2129e-07
12.319,-6.2072e-07
12.388,-6.1977e-07
12.45,-6.1921e-07
12.508,-6.1836e-07
12.571,-6.1736e-07
12.636,-6.1641e-07
12.699,-6.1556e-07
12.763,-6.1473e-07
12.826,-6.1409e-07
12.883,-6.132e-07
12.947,-6.1211e-07
13.003,-6.1133e-07
13.077,-6.103e-07
13.141,-6.0953e-07
13.204,-6.0862e-07
13.268,-6.077e-07
13.331,-6.0706e-07
13.395,-6.0577e-07
13.459,-6.0552e-07
13.516,-6.0486e-07
13.58,-6.0397e-07
13.636,-6.0283e-07
13.699,-6.0208e-07
13.768,-6.0129e-07
13.831,-6.0047e-07
13.895,-5.9996e-07
13.959,-5.9899e-07
14.016,-5.9831e-07
14.078,-5.9728e-07
14.136,-5.9662e-07
14.199,-5.9576e-07
14.264,-5.9491e-07
14.327,-5.9385e-07
14.392,-5.9366e-07
14.467,-5.9248e-07
14.53,-5.9171e-07
14.594,-5.9125e-07
14.658,-5.904e-07
14.722,-5.8965e-07
14.779,-5.8889e-07
14.843,-5.8817e-07
14.906,-5.8759e-07
14.962,-5.8674e-07
15.019,-5.8594e-07
15.083,-5.8524e-07
15.156,-5.8434e-07
15.22,-5.8367e-07
15.275,-5.8291e-07
15.338,-5.8206e-07
15.402,-5.8128e-07
15.465,-5.8069e-07
15.522,-5.8011e-07
15.586,-5.7912e-07
15.649,-5.7866e-07
15.706,-5.7757e-07
15.769,-5.7678e-07
15.844,-5.7581e-07
15.907,-5.7548e-07
15.971,-5.7443e-07
16.034,-5.7353e-07
16.098,-5.727e-07
16.155,-5.7221e-07
16.219,-5.7159e-07
16.276,-5.7073e-07
16.34,-5.6994e-07
16.404,-5.6916e-07
16.468,-5.6836e-07
16.542,-5.6762e-07
16.604,-5.6717e-07
16.661,-5.663e-07
16.726,-5.6565e-07
16.782,-5.6506e-07
16.839,-5.6428e-07
16.902,-5.636e-07
16.966,-5.6277e-07
17.029,-5.6226e-07
17.093,-5.6135e-07
17.156,-5.6072e-07
17.225,-5.5985e-07
17.288,-5.5948e-07
17.344,-5.5869e-07
17.407,-5.579e-07
17.463,-5.5741e-07
17.525,-5.5674e-07
17.59,-5.5643e-07
17.646,-5.5539e-07
17.711,-5.5482e-07
17.768,-5.5401e-07
17.832,-5.5311e-07
17.907,-5.5228e-07
17.971,-5.5157e-07
18.034,-5.5048e-07
18.099,-5.4985e-07
18.161,-5.4915e-07
18.226,-5.4883e-07
18.282,-5.481e-07
18.347,-5.4741e-07
18.402,-5.468e-07
18.467,-5.4604e-07
18.53,-5.4546e-07
18.604,-5.4457e-07
18.667,-5.4415e-07
