time,current
0,0
0.0058594,-2.3899e-07
0.068359,-1.6047e-07
0.13281,-1.7131e-07
0.19727,-1.8549e-07
0.25391,-2.0334e-07
0.31836,-2.2198e-07
0.38086,-2.3902e-07
0.43848,-2.5639e-07
0.49414,-2.7354e-07
0.55078,-2.924e-07
0.61523,-3.0897e-07
0.68359,-3.295e-07
0.74707,-3.4482e-07
0.80273,-3.6216e-07
0.86621,-3.7808e-07
0.93066,-3.9383e-07
0.99414,-4.0724e-07
1.0518,-4.2195e-07
1.1152,-4.3421e-07
1.1719,-4.4641e-07
1.2295,-4.5887e-07
1.293,-4.7074e-07
1.3682,-4.839e-07
1.4316,-4.9414e-07
1.4873,-5.0458e-07
1.5508,-5.1303e-07
1.6074,-5.2114e-07
1.6641,-5.2886e-07
1.7217,-5.367e-07
1.7783,-5.4468e-07
1.8408,-5.5252e-07
1.9053,-5.5885e-07
1.9619,-5.6567e-07
2.0371,-5.7258e-07
2.0996,-5.7832e-07
2.1572,-5.832e-07
2.2129,-5.8827e-07
2.2764,-5.9354e-07
2.3398,-5.9853e-07
2.4033,-6.0256e-07
2.4668,-6.0652e-07
2.5244,-6.1036e-07
2.5879,-6.1407e-07
2.6514,-6.1718e-07
2.7197,-6.2066e-07
2.7832,-6.2352e-07
2.8389,-6.2678e-07
2.9023,-6.2957e-07
2.9668,-6.3213e-07
3.0234,-6.3404e-07
3.0879,-6.3668e-07
3.1514,-6.3849e-07
3.208,-6.3992e-07
3.2725,-6.4158e-07
3.3359,-6.4347e-07
3.4102,-6.4494e-07
3.4736,-6.4651e-07
3.5293,-6.4737e-07
3.5859,-6.4853e-07
3.6504,-6.4948e-07
3.7139,-6.5062e-07
3.7705,-6.5162e-07
3.835,-6.5262e-07
3.8984,-6.5336e-07
3.9629,-6.5429e-07
4.0264,-6.5477e-07
4.0938,-6.5565e-07
4.1562,-6.5594e-07
4.2139,-6.565e-07
4.2705,-6.5653e-07
4.333,-6.5649e-07
4.3975,-6.5704e-07
4.4609,-6.5667e-07
4.5186,-6.568e-07
4.582,-6.5736e-07
4.6455,-6.5687e-07
4.709,-6.5751e-07
4.7842,-6.569e-07
4.8467,-6.5657e-07
4.9102,-6.5633e-07
4.9736,-6.5612e-07
5.0361,-6.5632e-07
5.0938,-6.5552e-07
5.1572,-6.5592e-07
5.2207,-6.5591e-07
5.2852,-6.5543e-07
5.3418,-6.5407e-07
5.4053,-6.5437e-07
5.4795,-6.5438e-07
5.542,-6.5349e-07
5.6064,-6.5303e-07
5.6699,-6.5242e-07
5.7266,-6.5159e-07
5.7842,-6.5136e-07
5.8477,-6.5101e-07
5.9043,-6.504e-07
5.9609,-6.5003e-07
6.0244,-6.5007e-07
6.0879,-6.4963e-07
6.1562,-6.4851e-07
6.2197,-6.4817e-07
6.2764,-6.4769e-07
6.334,-6.4666e-07
6.3975,-6.455e-07
6.4609,-6.4471e-07
6.5254,-6.4401e-07
6.5889,-6.432e-07
6.6465,-6.4309e-07
6.71,-6.4197e-07
6.7734,-6.4179e-07
6.8477,-6.4078e-07
6.9111,-6.4031e-07
6.9746,-6.3907e-07
7.0381,-6.3861e-07
7.1016,-6.3795e-07
7.165,-6.3736e-07
7.2227,-6.3686e-07
7.2861,-6.3682e-07
7.3496,-6.3617e-07
7.4072,-6.3536e-07
7.4707,-6.3433e-07
7.5459,-6.3362e-07
7.6084,-6.3279e-07
7.6729,-6.3192e-07
7.7363,-6.3122e-07
7.7939,-6.3022e-07
7.8496,-6.2966e-07
7.9121,-6.2888e-07
7.9697,-6.2818e-07
8.0254,-6.2714e-07
8.0889,-6.2662e-07
8.1523,-6.2609e-07
8.2207,-6.2446e-07
8.2832,-6.2389e-07
8.3408,-6.2342e-07
8.3975,-6.2242e-07
8.46,-6.2165e-07
8.5244,-6.2072e-07
8.5879,-6.2011e-07
8.6514,-6.1906e-07
8.707,-6.1831e-07
8.7705,-6.1728e-07
8.834,-6.1672e-07
8.9072,-6.1575e-07
8.9697,-6.1501e-07
9.0342,-6.1441e-07
9.0908,-6.1325e-07
9.1553,-6.1284e-07
9.2119,-6.1183e-07
9.2764,-6.1106e-07
9.3398,-6.1055e-07
9.4033,-6.0931e-07
9.4609,-6.086e-07
9.5244,-6.0823e-07
9.5986,-6.0743e-07
9.6611,-6.0684e-07
9.7188,-6.063e-07
9.7822,-6.0527e-07
9.8398,-6.0454e-07
9.8955,-6.036e-07
9.959,-6.0257e-07
10.022,-6.0184e-07
10.087,-6.0077e-07
10.15,-6.0024e-07
10.208,-5.9937e-07
10.282,-5.9874e-07
10.346,-5.9853e-07
10.401,-5.9677e-07
10.458,-5.9595e-07
10.521,-5.9526e-07
10.585,-5.9465e-07
10.649,-5.9399e-07
10.705,-5.9295e-07
10.769,-5.9219e-07
10.824,-5.9208e-07
10.88,-5.908e-07
10.956,-5.9046e-07
11.02,-5.8985e-07
11.083,-5.8883e-07
11.147,-5.8792e-07
11.211,-5.8713e-07
11.267,-5.8667e-07
11.33,-5.856e-07
11.394,-5.8471e-07
11.451,-5.8436e-07
11.515,-5.8318e-07
11.579,-5.8273e-07
11.653,-5.8178e-07
11.716,-5.8079e-07
11.779,-5.8013e-07
11.843,-5.7973e-07
11.906,-5.7898e-07
11.962,-5.7803e-07
12.02,-5.7747e-07
12.083,-5.7625e-07
12.147,-5.7525e-07
12.211,-5.7497e-07
12.274,-5.7429e-07
12.343,-5.7359e-07
12.405,-5.7337e-07
12.47,-5.7241e-07
12.533,-5.7152e-07
12.597,-5.7089e-07
12.653,-5.6997e-07
12.709,-5.6929e-07
12.772,-5.6875e-07
12.836,-5.6809e-07
12.894,-5.6746e-07
12.949,-5.6662e-07
13.018,-5.6582e-07
13.081,-5.6556e-07
13.137,-5.6466e-07
13.192,-5.6413e-07
13.256,-5.6332e-07
13.312,-5.6259e-07
13.375,-5.6181e-07
13.431,-5.6092e-07
13.487,-5.6057e-07
13.545,-5.6007e-07
13.608,-5.5975e-07
13.677,-5.5882e-07
13.74,-5.5799e-07
13.804,-5.572e-07
13.86,-5.5646e-07
13.924,-5.5566e-07
13.988,-5.5514e-07
14.052,-5.5451e-07
14.115,-5.5428e-07
14.173,-5.5358e-07
14.236,-5.5306e-07
14.3,-5.5227e-07
14.374,-5.5096e-07
14.438,-5.5057e-07
14.5,-5.5067e-07
14.564,-5.4964e-07
14.629,-5.4879e-07
14.692,-5.4808e-07
14.748,-5.4789e-07
14.812,-5.471e-07
14.876,-5.4678e-07
14.932,-5.4605e-07
14.995,-5.4537e-07
15.062,-5.4494e-07
15.126,-5.437e-07
15.182,-5.4298e-07
15.244,-5.4271e-07
15.302,-5.4153e-07
15.364,-5.4114e-07
15.422,-5.4072e-07
15.485,-5.3989e-07
15.55,-5.3932e-07
15.613,-5.3865e-07
15.678,-5.3822e-07
15.746,-5.3732e-07
15.81,-5.3682e-07
15.866,-5.3638e-07
15.924,-5.3538e-07
15.987,-5.3499e-07
16.051,-5.3453e-07
16.114,-5.3344e-07
16.179,-5.3339e-07
16.234,-5.3256e-07
16.298,-5.3251e-07
16.361,-5.3206e-07
16.437,-5.3115e-07
16.5,-5.3078e-07
16.556,-5.3022e-07
16.619,-5.2951e-07
16.683,-5.2868e-07
16.74,-5.2842e-07
16.804,-5.28e-07
16.868,-5.2744e-07
16.924,-5.2658e-07
16.98,-5.2574e-07
17.036,-5.2495e-07
17.11,-5.2433e-07
17.173,-5.2392e-07
17.237,-5.2349e-07
17.294,-5.2293e-07
17.352,-5.2291e-07
17.407,-5.2213e-07
17.463,-5.2151e-07
