time,current
0,0
0.0048828,-1.5049e-07
0.068359,-8.5492e-08
0.13184,-8.466e-08
0.19531,-8.7992e-08
0.25879,-9.1971e-08
0.31445,-9.6372e-08
0.37012,-1.0146e-07
0.43359,-1.0667e-07
0.49707,-1.1227e-07
0.56055,-1.1789e-07
0.625,-1.2338e-07
0.7002,-1.3e-07
0.7627,-1.3558e-07
0.82715,-1.4101e-07
0.89062,-1.4642e-07
0.9541,-1.5141e-07
1.0107,-1.5716e-07
1.0752,-1.624e-07
1.1387,-1.6759e-07
1.2021,-1.7266e-07
1.2666,-1.7777e-07
1.3301,-1.8197e-07
1.3984,-1.876e-07
1.4619,-1.9267e-07
1.5254,-1.9745e-07
1.5889,-2.0181e-07
1.6455,-2.0597e-07
1.709,-2.101e-07
1.7656,-2.1428e-07
1.8301,-2.1865e-07
1.8936,-2.2242e-07
1.9502,-2.2638e-07
2.0078,-2.3036e-07
2.082,-2.3493e-07
2.1455,-2.3861e-07
2.209,-2.4234e-07
2.2725,-2.46e-07
2.3369,-2.4973e-07
2.4004,-2.5296e-07
2.4639,-2.5613e-07
2.5215,-2.5895e-07
2.5781,-2.6192e-07
2.6338,-2.6483e-07
2.6914,-2.6803e-07
2.7656,-2.7154e-07
2.8291,-2.7434e-07
2.8926,-2.7704e-07
2.957,-2.8011e-07
3.0205,-2.8235e-07
3.0781,-2.8506e-07
3.1416,-2.8741e-07
3.1973,-2.8984e-07
3.2607,-2.925e-07
3.3252,-2.9402e-07
3.3809,-2.9602e-07
3.4551,-2.9917e-07
3.5186,-3.0108e-07
3.5742,-3.0288e-07
3.6309,-3.0499e-07
3.6953,-3.0704e-07
3.7588,-3.0903e-07
3.8223,-3.1068e-07
3.8799,-3.1254e-07
3.9365,-3.1381e-07
3.9922,-3.1582e-07
4.0566,-3.1737e-07
4.123,-3.1948e-07
4.1865,-3.2079e-07
4.2432,-3.2232e-07
4.3076,-3.2352e-07
4.3643,-3.2488e-07
4.4209,-3.2655e-07
4.4844,-3.2805e-07
4.542,-3.2898e-07
4.6055,-3.3057e-07
4.6689,-3.3182e-07
4.7266,-3.3285e-07
4.8008,-3.3434e-07
4.8633,-3.3562e-07
4.9209,-3.3632e-07
4.9775,-3.3761e-07
5.04,-3.3845e-07
5.0977,-3.3949e-07
5.1611,-3.4029e-07
5.2178,-3.4091e-07
5.2822,-3.4228e-07
5.3457,-3.4306e-07
5.4023,-3.4381e-07
5.4707,-3.4499e-07
5.5342,-3.4594e-07
5.5977,-3.4709e-07
5.6621,-3.4771e-07
5.7256,-3.4827e-07
5.7822,-3.4907e-07
5.8457,-3.4963e-07
5.9023,-3.5034e-07
5.9658,-3.507e-07
6.0225,-3.515e-07
6.0869,-3.522e-07
6.1621,-3.5285e-07
6.2246,-3.5311e-07
6.2881,-3.538e-07
6.3516,-3.5431e-07
6.4072,-3.5471e-07
6.4639,-3.5541e-07
6.5215,-3.5595e-07
6.585,-3.5636e-07
6.6484,-3.569e-07
6.7129,-3.5697e-07
6.7695,-3.5737e-07
6.8438,-3.579e-07
6.9072,-3.583e-07
6.9639,-3.5857e-07
7.0215,-3.5852e-07
7.085,-3.5884e-07
7.1484,-3.5934e-07
7.2061,-3.5983e-07
7.2627,-3.6001e-07
7.3193,-3.6037e-07
7.377,-3.607e-07
7.4404,-3.6064e-07
7.5146,-3.6084e-07
7.5771,-3.6115e-07
7.6406,-3.6145e-07
7.7051,-3.6174e-07
7.7617,-3.6203e-07
7.8184,-3.6242e-07
7.8818,-3.6251e-07
7.9385,-3.6234e-07
8.002,-3.6257e-07
8.0664,-3.6319e-07
8.123,-3.6282e-07
8.1973,-3.6282e-07
8.2607,-3.6319e-07
8.3242,-3.6349e-07
8.3818,-3.6344e-07
8.4453,-3.633e-07
8.5088,-3.6382e-07
8.5723,-3.6328e-07
8.6357,-3.6338e-07
8.6992,-3.6341e-07
8.7568,-3.6357e-07
8.8203,-3.636e-07
8.8955,-3.6377e-07
8.959,-3.6389e-07
9.0215,-3.6371e-07
9.0791,-3.6358e-07
9.1348,-3.6359e-07
9.1914,-3.6337e-07
9.2559,-3.6333e-07
9.3125,-3.6361e-07
9.377,-3.6371e-07
9.4404,-3.6348e-07
9.498,-3.6365e-07
9.5654,-3.6402e-07
9.6289,-3.6357e-07
9.6924,-3.6316e-07
9.75,-3.6309e-07
9.8057,-3.6344e-07
9.8623,-3.6328e-07
9.9199,-3.6334e-07
9.9834,-3.6334e-07
10.048,-3.634e-07
10.11,-3.6275e-07
10.168,-3.6271e-07
10.243,-3.6294e-07
10.306,-3.6272e-07
10.37,-3.6258e-07
10.426,-3.6249e-07
10.488,-3.6228e-07
10.553,-3.6204e-07
10.609,-3.6214e-07
10.673,-3.6169e-07
10.729,-3.6173e-07
10.793,-3.6178e-07
10.851,-3.6188e-07
10.926,-3.6169e-07
10.989,-3.6152e-07
11.045,-3.6164e-07
11.102,-3.6137e-07
11.166,-3.6159e-07
11.223,-3.613e-07
11.286,-3.6126e-07
11.35,-3.6097e-07
11.412,-3.6067e-07
11.477,-3.6039e-07
11.54,-3.6043e-07
11.609,-3.6016e-07
11.672,-3.6025e-07
11.729,-3.5991e-07
11.786,-3.6041e-07
11.849,-3.5978e-07
11.913,-3.594e-07
11.977,-3.592e-07
12.041,-3.5901e-07
12.097,-3.5869e-07
12.16,-3.5849e-07
12.216,-3.5843e-07
12.291,-3.5831e-07
12.354,-3.5764e-07
12.418,-3.5759e-07
12.476,-3.5756e-07
12.539,-3.5727e-07
12.596,-3.5696e-07
12.653,-3.5693e-07
12.71,-3.5686e-07
12.767,-3.5669e-07
12.831,-3.5644e-07
12.895,-3.5627e-07
12.963,-3.5564e-07
13.025,-3.5547e-07
13.089,-3.5529e-07
13.146,-3.5537e-07
13.201,-3.547e-07
13.259,-3.5471e-07
13.322,-3.5476e-07
13.385,-3.5426e-07
13.442,-3.5424e-07
13.498,-3.5387e-07
13.555,-3.5375e-07
13.623,-3.5382e-07
13.687,-3.534e-07
13.75,-3.5349e-07
13.814,-3.5302e-07
13.878,-3.5265e-07
13.936,-3.5236e-07
13.999,-3.526e-07
14.056,-3.5213e-07
14.12,-3.5179e-07
14.184,-3.5185e-07
14.247,-3.5121e-07
14.321,-3.5098e-07
14.384,-3.5088e-07
14.441,-3.5069e-07
14.505,-3.5057e-07
14.568,-3.5042e-07
14.624,-3.5022e-07
14.687,-3.4977e-07
14.751,-3.4979e-07
14.814,-3.4941e-07
14.879,-3.4925e-07
14.942,-3.4917e-07
15.012,-3.4889e-07
15.074,-3.4859e-07
15.139,-3.4818e-07
15.202,-3.4782e-07
15.26,-3.4773e-07
15.323,-3.4716e-07
15.386,-3.4682e-07
15.45,-3.4698e-07
15.514,-3.466e-07
15.571,-3.4651e-07
15.628,-3.4632e-07
15.701,-3.4592e-07
15.764,-3.4576e-07
15.828,-3.4573e-07
15.884,-3.4568e-07
15.947,-3.452e-07
16.011,-3.4507e-07
16.067,-3.4504e-07
16.132,-3.4472e-07
16.188,-3.4417e-07
16.251,-3.4399e-07
16.314,-3.439e-07
16.39,-3.4314e-07
16.453,-3.4284e-07
16.517,-3.4287e-07
16.581,-3.4233e-07
16.637,-3.4226e-07
16.7,-3.4221e-07
16.756,-3.42e-07
16.818,-3.4209e-07
16.883,-3.4158e-07
16.946,-3.4122e-07
17.01,-3.4127e-07
17.084,-3.4097e-07
17.146,-3.4089e-07
17.21,-3.4049e-07
17.266,-3.4051e-07
17.321,-3.4002e-07
17.379,-3.3969e-07
17.442,-3.3961e-07
17.506,-3.3947e-07
17.569,-3.393e-07
17.627,-3.3868e-07
17.69,-3.3817e-07
17.765,-3.3843e-07
17.828,-3.3831e-07
17.892,-3.3774e-07
17.949,-3.3743e-07
18.013,-3.3726e-07
18.077,-3.3693e-07
18.134,-3.3697e-07
18.197,-3.3683e-07
18.261,-3.3635e-07
18.317,-3.3603e-07
18.381,-3.3613e-07
18.455,-3.3564e-07
18.519,-3.3536e-07
18.582,-3.3498e-07
18.646,-3.3477e-07
18.702,-3.3444e-07
18.767,-3.3421e-07
18.823,-3.3405e-07
18.888,-3.3365e-07
18.951,-3.3346e-07
19.015,-3.3329e-07
19.078,-3.3308e-07
19.153,-3.3273e-07
19.216,-3.3286e-07
19.28,-3.3242e-07
19.344,-3.3222e-07
19.399,-3.3253e-07
19.455,-3.3219e-07
19.519,-3.318e-07
19.574,-3.3197e-07
19.638,-3.3121e-07
19.701,-3.3089e-07
19.759,-3.3084e-07
19.836,-3.3069e-07
19.898,-3.304e-07
19.955,-3.2989e-07
20.019,-3.2984e-07
20.082,-3.2966e-07
20.146,-3.2911e-07
20.209,-3.2892e-07
20.273,-3.2864e-07
20.33,-3.2869e-07
20.387,-3.2865e-07
20.444,-3.2839e-07
20.519,-3.2777e-07
20.581,-3.2774e-07
20.644,-3.2765e-07
20.708,-3.2745e-07
20.771,-3.2724e-07
20.836,-3.2709e-07
20.892,-3.266e-07
20.954,-3.2637e-07
21.012,-3.2553e-07
21.075,-3.255e-07
21.139,-3.2556e-07
21.213,-3.2512e-07
21.275,-3.251e-07
21.34,-3.2485e-07
21.403,-3.2467e-07
21.461,-3.2444e-07
21.524,-3.2395e-07
21.581,-3.2404e-07
21.646,-3.2368e-07
21.709,-3.2357e-07
21.773,-3.231e-07
21.837,-3.2313e-07
21.911,-3.2284e-07
21.975,-3.2225e-07
22.038,-3.2215e-07
22.103,-3.2178e-07
22.166,-3.2154e-07
22.224,-3.2149e-07
22.287,-3.2136e-07
22.351,-3.2105e-07
22.414,-3.2073e-07
22.477,-3.2054e-07
22.541,-3.2029e-07
22.609,-3.2014e-07
22.673,-3.2008e-07
22.729,-3.1981e-07
22.784,-3.1965e-07
22.849,-3.1962e-07
22.912,-3.1911e-07
22.977,-3.1904e-07
23.04,-3.1895e-07
23.104,-3.1876e-07
23.16,-3.1811e-07
23.224,-3.1784e-07
23.297,-3.1779e-07
23.36,-3.1742e-07
23.424,-3.1716e-07
23.48,-3.1686e-07
23.545,-3.1681e-07
23.608,-3.1635e-07
23.665,-3.165e-07
23.729,-3.1637e-07
23.786,-3.1621e-07
23.85,-3.1621e-07
23.913,-3.1589e-07
23.98,-3.1554e-07
24.043,-3.1526e-07
24.101,-3.1523e-07
24.157,-3.1491e-07
