time,current
0,0
0.0058594,-4.2605e-08
0.068359,-2.1456e-08
0.125,-1.9065e-08
0.18848,-1.8434e-08
0.25293,-1.8313e-08
0.31641,-1.8397e-08
0.37988,-1.8593e-08
0.43652,-1.8788e-08
0.49316,-1.9103e-08
0.55762,-1.9439e-08
0.62207,-1.9776e-08
0.69629,-2.0253e-08
0.75879,-2.0622e-08
0.82324,-2.1086e-08
0.88672,-2.1544e-08
0.95117,-2.1941e-08
1.0088,-2.2379e-08
1.0654,-2.2778e-08
1.1289,-2.3212e-08
1.1855,-2.3598e-08
1.2432,-2.41e-08
1.3066,-2.4533e-08
1.3896,-2.5058e-08
1.4531,-2.5576e-08
1.5166,-2.5999e-08
1.5742,-2.6431e-08
1.6377,-2.688e-08
1.7012,-2.7381e-08
1.7646,-2.775e-08
1.8223,-2.8229e-08
1.8867,-2.867e-08
1.9512,-2.9146e-08
2.0146,-2.96e-08
2.0918,-3.0187e-08
2.1543,-3.0606e-08
2.2188,-3.1084e-08
2.2832,-3.159e-08
2.3467,-3.1937e-08
2.4043,-3.2376e-08
2.4678,-3.2841e-08
2.5312,-3.321e-08
2.5947,-3.361e-08
2.6523,-3.4021e-08
2.7158,-3.447e-08
2.79,-3.5013e-08
2.8535,-3.5453e-08
2.917,-3.591e-08
2.9805,-3.6277e-08
3.0371,-3.66e-08
3.1006,-3.7038e-08
3.1641,-3.7496e-08
3.2275,-3.7894e-08
3.2842,-3.8318e-08
3.3418,-3.865e-08
3.3994,-3.9137e-08
3.4736,-3.9553e-08
3.5371,-3.9925e-08
3.6006,-4.0331e-08
3.6631,-4.0694e-08
3.7275,-4.1124e-08
3.7852,-4.1564e-08
3.8486,-4.1939e-08
3.9121,-4.2255e-08
3.9756,-4.2613e-08
4.0322,-4.3008e-08
4.0957,-4.3328e-08
4.1699,-4.3721e-08
4.2334,-4.4077e-08
4.2969,-4.4442e-08
4.3613,-4.4751e-08
4.4189,-4.5059e-08
4.4824,-4.5431e-08
4.5449,-4.5783e-08
4.6084,-4.6084e-08
4.666,-4.635e-08
4.7295,-4.6799e-08
4.793,-4.7158e-08
4.873,-4.7627e-08
4.9355,-4.7934e-08
4.999,-4.8191e-08
5.0557,-4.8531e-08
5.1133,-4.8866e-08
5.1768,-4.9161e-08
5.2402,-4.9514e-08
5.3027,-4.9807e-08
5.3604,-5.0084e-08
5.4238,-5.0478e-08
5.4805,-5.0735e-08
5.5557,-5.1104e-08
5.6191,-5.1516e-08
5.6826,-5.177e-08
5.7461,-5.1975e-08
5.8096,-5.2211e-08
5.8662,-5.2478e-08
5.9297,-5.2817e-08
5.9932,-5.3095e-08
6.0498,-5.3385e-08
6.1074,-5.3745e-08
6.1699,-5.3977e-08
6.2451,-5.4356e-08
6.3076,-5.4586e-08
6.3721,-5.476e-08
6.4297,-5.5053e-08
6.4941,-5.5226e-08
6.5586,-5.5486e-08
6.6172,-5.5769e-08
6.6738,-5.6004e-08
6.7373,-5.6253e-08
6.7939,-5.6496e-08
6.8574,-5.677e-08
6.9316,-5.7055e-08
6.9951,-5.745e-08
7.0586,-5.7694e-08
7.1221,-5.7847e-08
7.1787,-5.8217e-08
7.2432,-5.8416e-08
7.3076,-5.8648e-08
7.3652,-5.8841e-08
7.4277,-5.9069e-08
7.4854,-5.9388e-08
7.5488,-5.9479e-08
7.6221,-5.972e-08
7.6855,-5.9847e-08
7.749,-6.0213e-08
7.8115,-6.038e-08
7.876,-6.0625e-08
7.9326,-6.0839e-08
7.9961,-6.1094e-08
8.0596,-6.1347e-08
8.123,-6.1568e-08
8.1807,-6.1775e-08
8.2441,-6.1984e-08
8.3184,-6.2262e-08
8.3818,-6.2501e-08
8.4375,-6.2702e-08
8.501,-6.2804e-08
8.5645,-6.3046e-08
8.6279,-6.3284e-08
8.6914,-6.347e-08
8.7549,-6.3636e-08
8.8105,-6.3828e-08
8.8682,-6.3976e-08
8.9238,-6.4233e-08
8.999,-6.4409e-08
9.0625,-6.4693e-08
9.1191,-6.4876e-08
9.1826,-6.5018e-08
9.2393,-6.5133e-08
9.2959,-6.5319e-08
9.3516,-6.5463e-08
9.4092,-6.568e-08
9.4727,-6.5786e-08
9.5283,-6.5975e-08
9.5859,-6.6182e-08
9.6602,-6.6443e-08
9.7227,-6.6575e-08
9.7871,-6.6878e-08
9.8506,-6.6912e-08
9.915,-6.7048e-08
9.9785,-6.7389e-08
10.036,-6.7444e-08
10.1,-6.7605e-08
10.163,-6.775e-08
10.221,-6.7944e-08
10.284,-6.8023e-08
10.359,-6.8265e-08
10.422,-6.8401e-08
10.484,-6.8524e-08
10.549,-6.8624e-08
10.605,-6.883e-08
10.662,-6.9024e-08
10.727,-6.9166e-08
10.79,-6.9356e-08
10.853,-6.9534e-08
10.917,-6.9692e-08
10.98,-6.9812e-08
