time,current
0,0
0.0058594,-1.6682e-07
0.068359,-1.6417e-07
0.13281,-2.2669e-07
0.19727,-2.9484e-07
0.25391,-3.7828e-07
0.31836,-4.6543e-07
0.38184,-5.4356e-07
0.43848,-6.2075e-07
0.49512,-6.9469e-07
0.55273,-7.7129e-07
0.61621,-8.4148e-07
0.69141,-9.1309e-07
0.75391,-9.6233e-07
0.81055,-1.0063e-06
1.0117,-1.1167e-06
1.0742,-1.141e-06
1.1318,-1.1635e-06
1.1953,-1.1828e-06
1.2588,-1.1981e-06
1.3164,-1.2107e-06
1.373,-1.2215e-06
1.4297,-1.2315e-06
1.5039,-1.2413e-06
1.5674,-1.2475e-06
1.6309,-1.252e-06
1.6875,-1.2571e-06
1.752,-1.2601e-06
1.8154,-1.2625e-06
1.873,-1.2647e-06
1.9365,-1.2659e-06
1.9932,-1.2665e-06
2.0576,-1.2663e-06
2.1211,-1.266e-06
2.1963,-1.2655e-06
2.2588,-1.2643e-06
2.3164,-1.2637e-06
2.3799,-1.2624e-06
2.4365,-1.2605e-06
2.5,-1.2589e-06
2.5557,-1.2564e-06
2.6191,-1.2541e-06
2.6826,-1.2518e-06
2.7471,-1.249e-06
2.8105,-1.2465e-06
2.8779,-1.2434e-06
2.9414,-1.2408e-06
3.0049,-1.2376e-06
3.0684,-1.2354e-06
3.126,-1.2333e-06
3.1826,-1.2293e-06
3.2461,-1.2261e-06
3.3105,-1.2234e-06
3.374,-1.2204e-06
3.4297,-1.2172e-06
3.4863,-1.2148e-06
3.5557,-1.211e-06
3.6182,-1.2082e-06
3.6748,-1.2053e-06
3.7324,-1.2021e-06
3.7959,-1.1989e-06
3.8535,-1.1961e-06
3.917,-1.1926e-06
3.9736,-1.1898e-06
4.0361,-1.1868e-06
4.1006,-1.1836e-06
4.1641,-1.1803e-06
4.2393,-1.1768e-06
4.3018,-1.1732e-06
4.3594,-1.1698e-06
4.4229,-1.1666e-06
4.4863,-1.1637e-06
4.5488,-1.1604e-06
4.6064,-1.1573e-06
4.6699,-1.1541e-06
4.7334,-1.1511e-06
4.7969,-1.1483e-06
4.8604,-1.1455e-06
4.9277,-1.1419e-06
4.9912,-1.1386e-06
5.0547,-1.1351e-06
5.1182,-1.1322e-06
5.1758,-1.1291e-06
5.2393,-1.1264e-06
5.2949,-1.1232e-06
5.3574,-1.1204e-06
5.4219,-1.1175e-06
5.4785,-1.1145e-06
5.5352,-1.1122e-06
5.6035,-1.1091e-06
5.666,-1.1065e-06
5.7295,-1.1031e-06
5.7939,-1.1004e-06
