time,current
0,0
0.0058594,-2.3004e-08
0.069336,-1.1536e-08
0.12598,-9.7482e-09
0.18945,-9.1089e-09
0.25293,-8.8368e-09
0.30957,-8.7062e-09
0.36719,-8.6623e-09
0.42383,-8.6822e-09
0.4873,-8.7521e-09
0.55176,-8.8629e-09
0.61621,-8.9754e-09
0.69043,-9.1872e-09
0.75293,-9.3484e-09
0.81641,-9.5556e-09
0.88086,-9.7477e-09
0.9375,-1.001e-08
1.001,-1.0122e-08
1.0586,-1.0333e-08
1.123,-1.0526e-08
1.1865,-1.0668e-08
1.2432,-1.0957e-08
1.3066,-1.117e-08
1.3828,-1.1542e-08
1.4453,-1.1757e-08
1.5029,-1.2001e-08
1.5664,-1.2259e-08
1.623,-1.2473e-08
1.6807,-1.2721e-08
1.7451,-1.2985e-08
1.8096,-1.3246e-08
1.8672,-1.3532e-08
1.9307,-1.3788e-08
1.9951,-1.4067e-08
2.0635,-1.445e-08
2.127,-1.4712e-08
2.1904,-1.4965e-08
2.2549,-1.5333e-08
2.3184,-1.5635e-08
2.3818,-1.5852e-08
2.4385,-1.6081e-08
2.4961,-1.6386e-08
2.5605,-1.6647e-08
2.6182,-1.6885e-08
2.6748,-1.724e-08
2.75,-1.7585e-08
2.8135,-1.7903e-08
2.877,-1.8184e-08
2.9336,-1.8494e-08
2.9971,-1.8767e-08
3.0605,-1.9021e-08
3.1182,-1.9366e-08
3.1826,-1.9762e-08
3.2461,-2.0095e-08
3.3096,-2.0414e-08
3.373,-2.0654e-08
3.4482,-2.1131e-08
3.5117,-2.137e-08
3.5752,-2.1733e-08
3.6396,-2.1975e-08
3.7041,-2.2253e-08
3.7617,-2.2594e-08
3.8262,-2.286e-08
3.8906,-2.3167e-08
3.9541,-2.3401e-08
4.0117,-2.3787e-08
4.0762,-2.4049e-08
4.1504,-2.441e-08
4.2139,-2.4669e-08
4.2705,-2.5036e-08
4.334,-2.5357e-08
4.3975,-2.5586e-08
4.4541,-2.5918e-08
4.5176,-2.6124e-08
4.5742,-2.6464e-08
4.6318,-2.675e-08
4.6953,-2.7022e-08
4.7529,-2.7305e-08
4.8271,-2.7661e-08
4.8906,-2.7886e-08
4.9473,-2.8223e-08
5.0107,-2.851e-08
5.0674,-2.8804e-08
5.1318,-2.9153e-08
5.1963,-2.9378e-08
5.2549,-2.9721e-08
