time,current
0,0
0.0058594,-2.2275e-07
0.068359,-1.5059e-07
0.13281,-1.6296e-07
0.19629,-1.7927e-07
0.25293,-1.9964e-07
0.31641,-2.2091e-07
0.37988,-2.4032e-07
0.4375,-2.6021e-07
0.49316,-2.7978e-07
0.5498,-3.0168e-07
0.61426,-3.2076e-07
0.68262,-3.4424e-07
0.74512,-3.6435e-07
0.80957,-3.8157e-07
0.86621,-4.0085e-07
0.93066,-4.1881e-07
0.99414,-4.3597e-07
1.0586,-4.5041e-07
1.1143,-4.6616e-07
1.1768,-4.7949e-07
1.2344,-4.9284e-07
1.29,-5.0496e-07
1.3584,-5.1952e-07
1.4219,-5.3182e-07
1.4854,-5.4336e-07
1.5488,-5.534e-07
1.6123,-5.6304e-07
1.6689,-5.7238e-07
1.7334,-5.8174e-07
1.7969,-5.8971e-07
1.8535,-5.9792e-07
1.917,-6.057e-07
1.9814,-6.1289e-07
2.0566,-6.2066e-07
2.1201,-6.2562e-07
2.1768,-6.3186e-07
2.2393,-6.3737e-07
2.3037,-6.4235e-07
2.3672,-6.4719e-07
2.4238,-6.5199e-07
2.4883,-6.562e-07
2.5518,-6.6018e-07
2.6152,-6.6376e-07
2.6719,-6.6739e-07
2.7471,-6.7126e-07
2.8105,-6.7435e-07
2.8662,-6.7628e-07
2.9307,-6.7928e-07
2.9941,-6.8135e-07
3.0586,-6.8359e-07
3.1221,-6.854e-07
3.1797,-6.8769e-07
3.2432,-6.9039e-07
3.3066,-6.9161e-07
3.3701,-6.934e-07
3.4443,-6.951e-07
3.5078,-6.9632e-07
3.5713,-6.9726e-07
3.6348,-6.984e-07
3.6982,-6.9981e-07
3.7549,-7.0064e-07
3.8193,-7.0094e-07
3.8828,-7.0171e-07
3.9463,-7.0216e-07
4.002,-7.0275e-07
4.0654,-7.0338e-07
4.1406,-7.0357e-07
4.2041,-7.0432e-07
4.2607,-7.047e-07
4.3242,-7.0469e-07
4.3867,-7.0481e-07
4.4443,-7.0428e-07
4.5078,-7.0464e-07
4.5713,-7.0496e-07
4.6357,-7.0427e-07
4.6992,-7.0447e-07
4.7549,-7.0481e-07
4.8232,-7.0442e-07
4.8867,-7.0408e-07
4.9502,-7.0387e-07
5.0137,-7.0361e-07
5.0703,-7.0373e-07
5.1338,-7.036e-07
5.1973,-7.0339e-07
5.2549,-7.0277e-07
5.3115,-7.0223e-07
5.375,-7.0209e-07
5.4375,-7.0093e-07
5.5059,-7.0011e-07
5.5693,-6.9965e-07
5.6328,-6.9856e-07
5.6963,-6.9811e-07
5.7598,-6.9785e-07
5.8174,-6.9746e-07
5.8809,-6.9698e-07
5.9443,-6.9595e-07
6.0078,-6.9547e-07
6.0654,-6.9463e-07
6.1289,-6.9402e-07
6.2041,-6.934e-07
6.2676,-6.9221e-07
6.3232,-6.9194e-07
6.3799,-6.9133e-07
6.4443,-6.9042e-07
6.5078,-6.8971e-07
6.5654,-6.8877e-07
6.6289,-6.8838e-07
6.6914,-6.8726e-07
6.7559,-6.8614e-07
6.8115,-6.8557e-07
6.8857,-6.8437e-07
6.9492,-6.8411e-07
7.0049,-6.8323e-07
7.0684,-6.8237e-07
7.124,-6.8142e-07
7.1875,-6.8059e-07
7.251,-6.7984e-07
7.3076,-6.7905e-07
7.3721,-6.7862e-07
7.4355,-6.7748e-07
7.5,-6.7705e-07
7.5752,-6.7604e-07
7.6387,-6.7459e-07
7.6953,-6.7387e-07
7.7598,-6.7265e-07
7.8154,-6.7206e-07
7.8789,-6.7115e-07
7.9424,-6.7036e-07
8.0059,-6.698e-07
8.0625,-6.6859e-07
8.1191,-6.6803e-07
8.1768,-6.6672e-07
8.252,-6.6606e-07
8.3145,-6.6519e-07
8.3789,-6.6393e-07
8.4424,-6.6333e-07
8.5059,-6.6213e-07
8.5693,-6.6139e-07
8.625,-6.6136e-07
8.6885,-6.6e-07
8.752,-6.5916e-07
