time,current
0,0
0.0058594,-2.2328e-07
0.069336,-1.4368e-07
0.13281,-1.5157e-07
0.19629,-1.637e-07
0.25391,-1.7868e-07
0.31738,-1.9486e-07
0.38184,-2.0985e-07
0.4375,-2.2627e-07
0.50098,-2.4312e-07
0.56445,-2.5961e-07
0.62695,-2.7613e-07
0.70312,-2.9538e-07
0.7666,-3.1015e-07
0.83008,-3.2538e-07
0.89355,-3.4009e-07
0.95703,-3.5411e-07
1.0205,-3.6637e-07
1.0762,-3.794e-07
1.1396,-3.923e-07
1.2041,-4.041e-07
1.2676,-4.1571e-07
1.332,-4.2547e-07
1.4004,-4.3794e-07
1.4639,-4.4751e-07
1.5273,-4.5705e-07
1.5918,-4.6599e-07
1.6553,-4.7371e-07
1.7119,-4.8216e-07
1.7764,-4.8996e-07
1.8389,-4.9743e-07
1.9033,-5.0343e-07
1.96,-5.1025e-07
2.0244,-5.1673e-07
2.0996,-5.2371e-07
2.1631,-5.284e-07
2.2188,-5.336e-07
2.2754,-5.3841e-07
2.3398,-5.4334e-07
2.4033,-5.4796e-07
2.4678,-5.5132e-07
2.5244,-5.5509e-07
2.5811,-5.5886e-07
2.6455,-5.625e-07
2.709,-5.6586e-07
2.7773,-5.689e-07
2.8408,-5.7162e-07
2.8965,-5.7433e-07
2.9531,-5.7709e-07
3.0176,-5.7975e-07
3.0811,-5.8198e-07
3.1377,-5.8412e-07
3.2002,-5.861e-07
3.2646,-5.8836e-07
3.3281,-5.9015e-07
3.3926,-5.9199e-07
3.4609,-5.9343e-07
3.5234,-5.9476e-07
3.5811,-5.9585e-07
3.6377,-5.9738e-07
3.6943,-5.9869e-07
3.7588,-5.9972e-07
3.8223,-6.0106e-07
3.8779,-6.0235e-07
3.9414,-6.0279e-07
4.0059,-6.0365e-07
4.0615,-6.0402e-07
4.1357,-6.0455e-07
4.1992,-6.0487e-07
4.2627,-6.0544e-07
4.3271,-6.0612e-07
4.3906,-6.0699e-07
4.4473,-6.0703e-07
4.5049,-6.0732e-07
4.5684,-6.0734e-07
4.624,-6.073e-07
4.6885,-6.0724e-07
4.752,-6.073e-07
4.8262,-6.071e-07
4.8896,-6.0732e-07
4.9531,-6.0737e-07
5.0176,-6.0676e-07
5.0811,-6.0713e-07
5.1387,-6.0711e-07
5.1953,-6.0662e-07
5.2588,-6.0636e-07
5.3223,-6.0585e-07
5.3857,-6.0615e-07
5.4492,-6.0571e-07
5.5176,-6.0519e-07
5.5811,-6.0492e-07
5.6445,-6.0433e-07
5.709,-6.0446e-07
5.7725,-6.0437e-07
5.8291,-6.0308e-07
5.8926,-6.033e-07
5.9561,-6.0259e-07
6.0195,-6.0219e-07
6.0771,-6.0165e-07
6.1338,-6.0122e-07
6.21,-6.0123e-07
6.2725,-6.0065e-07
6.3291,-5.9983e-07
6.3867,-5.9909e-07
6.4502,-5.9886e-07
6.5137,-5.9854e-07
6.5703,-5.9759e-07
6.626,-5.9673e-07
6.6836,-5.9586e-07
6.7471,-5.9589e-07
6.8105,-5.9547e-07
6.877,-5.9472e-07
6.9404,-5.9403e-07
7.0039,-5.9328e-07
7.0674,-5.9303e-07
7.1309,-5.9247e-07
7.1875,-5.9178e-07
7.252,-5.9098e-07
7.3154,-5.9026e-07
7.3799,-5.8984e-07
7.4355,-5.8927e-07
7.4932,-5.89e-07
7.5732,-5.8815e-07
7.6357,-5.8752e-07
7.6924,-5.8683e-07
7.7568,-5.8593e-07
7.8135,-5.8533e-07
7.8711,-5.8403e-07
7.9346,-5.8352e-07
7.998,-5.8296e-07
8.0615,-5.8256e-07
8.1182,-5.8164e-07
8.1758,-5.8095e-07
8.2422,-5.7986e-07
8.3047,-5.7919e-07
8.3691,-5.783e-07
8.4326,-5.7755e-07
8.4961,-5.7708e-07
8.5527,-5.7663e-07
8.6094,-5.7623e-07
8.666,-5.7548e-07
8.7305,-5.7474e-07
8.7949,-5.7391e-07
8.8516,-5.7325e-07
8.9268,-5.7205e-07
8.9902,-5.7129e-07
9.0537,-5.7056e-07
9.1094,-5.6947e-07
9.1729,-5.6898e-07
9.2363,-5.676e-07
9.2998,-5.6664e-07
9.3633,-5.663e-07
9.4189,-5.6559e-07
9.4824,-5.6481e-07
9.5459,-5.6447e-07
9.6201,-5.6351e-07
9.6836,-5.627e-07
9.7402,-5.6232e-07
9.8047,-5.6088e-07
9.8691,-5.603e-07
9.9258,-5.5947e-07
9.9902,-5.5885e-07
10.054,-5.5838e-07
10.109,-5.5772e-07
10.173,-5.5709e-07
10.236,-5.5625e-07
10.311,-5.5521e-07
10.374,-5.5386e-07
10.438,-5.5333e-07
10.501,-5.5285e-07
10.557,-5.5206e-07
10.62,-5.5145e-07
10.684,-5.5097e-07
10.74,-5.5003e-07
10.798,-5.4927e-07
10.854,-5.4824e-07
10.917,-5.4814e-07
10.983,-5.4748e-07
11.046,-5.4685e-07
11.104,-5.4564e-07
11.167,-5.4531e-07
11.23,-5.4431e-07
11.294,-5.4438e-07
11.358,-5.4349e-07
11.415,-5.4264e-07
11.479,-5.4125e-07
11.542,-5.4089e-07
11.6,-5.403e-07
11.674,-5.393e-07
11.737,-5.3848e-07
11.801,-5.3798e-07
11.865,-5.3687e-07
11.929,-5.3625e-07
11.992,-5.357e-07
12.05,-5.3503e-07
12.113,-5.3459e-07
12.177,-5.3402e-07
12.232,-5.3381e-07
12.289,-5.3318e-07
