time,current
0,0
0.0048828,-1.5792e-07
0.068359,-9.1123e-08
0.13184,-9.0537e-08
0.19531,-9.362e-08
0.25195,-9.781e-08
0.31641,-1.0298e-07
0.37988,-1.0778e-07
0.43652,-1.1335e-07
0.5,-1.1899e-07
0.56348,-1.2431e-07
0.62695,-1.3008e-07
0.70117,-1.3666e-07
0.76465,-1.4216e-07
0.82812,-1.4799e-07
0.8916,-1.5289e-07
0.94824,-1.5786e-07
1.0049,-1.633e-07
1.0684,-1.6873e-07
1.1318,-1.7376e-07
1.1953,-1.7879e-07
1.2588,-1.8376e-07
1.3232,-1.8854e-07
1.3916,-1.9387e-07
1.4541,-1.9873e-07
1.5186,-2.035e-07
1.582,-2.0783e-07
1.6387,-2.1188e-07
1.6963,-2.162e-07
1.7598,-2.2042e-07
1.8232,-2.243e-07
1.8799,-2.2819e-07
1.9375,-2.3167e-07
1.9941,-2.3553e-07
2.0693,-2.3998e-07
2.1328,-2.4366e-07
2.1963,-2.4744e-07
2.2598,-2.5111e-07
2.3242,-2.5446e-07
2.3877,-2.5754e-07
2.4443,-2.6081e-07
2.502,-2.6362e-07
2.5586,-2.6664e-07
2.6143,-2.6962e-07
2.6719,-2.7228e-07
2.7471,-2.7579e-07
2.8096,-2.79e-07
2.874,-2.8149e-07
2.9375,-2.8428e-07
3.001,-2.8654e-07
3.0576,-2.894e-07
3.1211,-2.9171e-07
3.1777,-2.9376e-07
3.2422,-2.9616e-07
3.3057,-2.9811e-07
3.3623,-2.9996e-07
3.4365,-3.0275e-07
3.5,-3.0497e-07
3.5635,-3.0718e-07
3.6201,-3.0873e-07
3.6846,-3.1088e-07
3.748,-3.1295e-07
3.8115,-3.1484e-07
3.876,-3.1639e-07
3.9395,-3.1798e-07
3.9971,-3.1995e-07
4.0605,-3.2095e-07
4.1348,-3.2337e-07
4.1973,-3.2448e-07
4.2598,-3.2581e-07
4.3174,-3.2752e-07
4.3809,-3.2898e-07
4.4443,-3.3014e-07
4.502,-3.3145e-07
4.5586,-3.3252e-07
4.6152,-3.3363e-07
4.6729,-3.3457e-07
4.7363,-3.3584e-07
4.8115,-3.3698e-07
4.874,-3.3801e-07
4.9385,-3.3923e-07
5.002,-3.4031e-07
5.0586,-3.4101e-07
5.1162,-3.4161e-07
5.1729,-3.4279e-07
5.2295,-3.436e-07
5.292,-3.4455e-07
5.3496,-3.4517e-07
5.4062,-3.4624e-07
5.4736,-3.4699e-07
5.5371,-3.4775e-07
5.6006,-3.4847e-07
5.6641,-3.4935e-07
5.7275,-3.5009e-07
5.792,-3.5079e-07
5.8555,-3.5144e-07
5.9121,-3.5205e-07
5.9766,-3.5266e-07
6.0322,-3.5322e-07
6.0957,-3.5373e-07
6.1641,-3.5414e-07
6.2275,-3.5488e-07
6.2842,-3.5557e-07
6.3486,-3.5594e-07
6.4121,-3.5596e-07
6.4756,-3.5639e-07
6.5391,-3.5701e-07
6.5967,-3.5723e-07
6.6602,-3.5758e-07
6.7158,-3.5805e-07
6.7793,-3.5831e-07
6.8555,-3.588e-07
6.918,-3.5913e-07
6.9805,-3.5956e-07
7.0381,-3.602e-07
7.0947,-3.603e-07
7.1582,-3.6029e-07
7.2158,-3.6023e-07
7.2793,-3.6075e-07
7.3428,-3.6106e-07
7.3994,-3.6123e-07
7.457,-3.6156e-07
7.5254,-3.6167e-07
7.5879,-3.6174e-07
7.6523,-3.6193e-07
7.7158,-3.6176e-07
7.7793,-3.6229e-07
7.8438,-3.6234e-07
7.9072,-3.6242e-07
7.9648,-3.6265e-07
8.0283,-3.6259e-07
8.085,-3.6264e-07
8.1484,-3.6274e-07
8.2148,-3.6296e-07
8.2773,-3.6309e-07
8.335,-3.6331e-07
8.3984,-3.6304e-07
8.4561,-3.6313e-07
8.5195,-3.6351e-07
8.5762,-3.6328e-07
8.6338,-3.6316e-07
8.6973,-3.6326e-07
8.7617,-3.634e-07
8.8174,-3.6332e-07
8.8916,-3.6331e-07
8.9541,-3.6293e-07
9.0117,-3.6322e-07
9.0684,-3.6332e-07
9.1318,-3.6344e-07
9.1875,-3.6361e-07
9.2441,-3.6317e-07
9.3076,-3.6334e-07
9.3633,-3.6291e-07
9.4199,-3.6295e-07
9.4775,-3.6305e-07
9.5527,-3.6325e-07
9.6162,-3.6323e-07
9.6719,-3.6292e-07
9.7285,-3.6283e-07
9.792,-3.6295e-07
9.8477,-3.6299e-07
9.9043,-3.6263e-07
9.9619,-3.6267e-07
10.018,-3.6231e-07
10.081,-3.6237e-07
10.145,-3.6249e-07
10.219,-3.6213e-07
