time,current
0,0
0.0058594,-1.6779e-07
0.068359,-1.5821e-07
0.13281,-2.1386e-07
0.19727,-2.7585e-07
0.25391,-3.5176e-07
0.31836,-4.3163e-07
0.38086,-5.0355e-07
0.43848,-5.7473e-07
0.49414,-6.5067e-07
0.55762,-7.2179e-07
0.62012,-7.8112e-07
0.68848,-8.4863e-07
0.75098,-8.9557e-07
0.80762,-9.3787e-07
0.86523,-9.7947e-07
0.92871,-1.015e-06
1.1357,-1.0951e-06
1.1982,-1.1149e-06
1.2627,-1.1313e-06
1.3262,-1.1445e-06
1.3828,-1.155e-06
1.4404,-1.1641e-06
1.5088,-1.1743e-06
1.5723,-1.1814e-06
1.6357,-1.1875e-06
1.6992,-1.1926e-06
1.7627,-1.196e-06
1.8271,-1.1989e-06
1.8838,-1.2009e-06
1.9404,-1.2033e-06
1.998,-1.2043e-06
2.0615,-1.2053e-06
2.124,-1.2053e-06
2.1992,-1.205e-06
2.2627,-1.2043e-06
2.3193,-1.2042e-06
2.3828,-1.2025e-06
2.4453,-1.2017e-06
2.5029,-1.1998e-06
2.5596,-1.1986e-06
2.623,-1.1968e-06
2.6807,-1.1946e-06
2.7441,-1.1929e-06
2.8008,-1.1913e-06
2.874,-1.1884e-06
2.9375,-1.1858e-06
3.001,-1.1838e-06
3.0586,-1.1807e-06
3.1221,-1.1787e-06
3.1787,-1.1762e-06
3.2422,-1.173e-06
3.3066,-1.1705e-06
3.3633,-1.1676e-06
3.4199,-1.1649e-06
3.4775,-1.1628e-06
3.5439,-1.1595e-06
3.6064,-1.157e-06
3.6631,-1.1539e-06
3.7275,-1.1511e-06
3.791,-1.1483e-06
3.8545,-1.1452e-06
3.9121,-1.1427e-06
3.9756,-1.1391e-06
4.0391,-1.1364e-06
4.1035,-1.1332e-06
4.167,-1.1307e-06
4.2344,-1.1268e-06
4.2969,-1.1248e-06
4.3613,-1.1217e-06
4.418,-1.1188e-06
4.4736,-1.1159e-06
4.5381,-1.1138e-06
4.5947,-1.1109e-06
4.6582,-1.1075e-06
4.7158,-1.1048e-06
4.7725,-1.1027e-06
4.8291,-1.0997e-06
4.9043,-1.0958e-06
4.9668,-1.093e-06
5.0303,-1.09e-06
5.0947,-1.0876e-06
5.1582,-1.0849e-06
5.2217,-1.0819e-06
5.2783,-1.0786e-06
5.3428,-1.0761e-06
5.4062,-1.0732e-06
5.4639,-1.0699e-06
5.5273,-1.0669e-06
5.6025,-1.0641e-06
5.665,-1.0614e-06
5.7295,-1.0588e-06
5.793,-1.0557e-06
5.8564,-1.0534e-06
5.9209,-1.0508e-06
5.9775,-1.0483e-06
6.0332,-1.0454e-06
6.0908,-1.043e-06
6.1475,-1.0412e-06
6.2041,-1.0381e-06
6.2793,-1.0352e-06
6.3428,-1.0322e-06
6.4062,-1.0301e-06
6.4619,-1.0273e-06
6.5195,-1.0245e-06
6.583,-1.0223e-06
6.6465,-1.02e-06
6.7031,-1.0177e-06
6.7676,-1.0153e-06
6.8242,-1.0128e-06
6.8799,-1.0103e-06
6.9482,-1.0073e-06
7.0117,-1.0046e-06
7.0752,-1.0021e-06
7.1318,-1.0002e-06
7.2764,-9.9815e-07
7.3389,-9.9275e-07
7.4033,-9.9025e-07
7.4668,-9.8761e-07
7.5312,-9.8592e-07
7.5947,-9.8337e-07
7.6523,-9.8125e-07
7.7266,-9.7855e-07
7.79,-9.7627e-07
7.8467,-9.745e-07
7.9043,-9.7161e-07
7.9678,-9.6973e-07
8.0312,-9.6748e-07
8.0947,-9.6541e-07
8.1514,-9.6315e-07
8.2158,-9.6087e-07
8.2793,-9.5884e-07
8.335,-9.5641e-07
8.4102,-9.5383e-07
8.4727,-9.5127e-07
8.5371,-9.4916e-07
8.6006,-9.4673e-07
8.6641,-9.4539e-07
8.7217,-9.4313e-07
8.7852,-9.4094e-07
8.8496,-9.3929e-07
8.9062,-9.3703e-07
8.9707,-9.3488e-07
9.0342,-9.3227e-07
9.1084,-9.2986e-07
9.1719,-9.2812e-07
9.2344,-9.263e-07
9.291,-9.2466e-07
9.3467,-9.2256e-07
9.4102,-9.2058e-07
9.4736,-9.1869e-07
9.5303,-9.1693e-07
9.5859,-9.153e-07
9.6426,-9.1295e-07
9.707,-9.1001e-07
9.7812,-9.0793e-07
9.8438,-9.0584e-07
9.9082,-9.0431e-07
9.9727,-9.0232e-07
10.029,-9.0072e-07
10.087,-8.9883e-07
10.144,-8.971e-07
10.206,-8.9486e-07
10.271,-8.9311e-07
10.333,-8.9172e-07
10.391,-8.8974e-07
10.466,-8.8722e-07
10.529,-8.8576e-07
10.585,-8.8396e-07
10.648,-8.8203e-07
10.705,-8.7964e-07
10.769,-8.7851e-07
10.832,-8.7687e-07
10.889,-8.7489e-07
10.953,-8.7342e-07
11.017,-8.7096e-07
11.08,-8.6903e-07
11.153,-8.6646e-07
11.216,-8.6498e-07
11.28,-8.6323e-07
11.344,-8.6147e-07
11.407,-8.5995e-07
11.465,-8.5853e-07
11.528,-8.5716e-07
11.592,-8.5504e-07
11.655,-8.5362e-07
11.713,-8.5154e-07
11.776,-8.4967e-07
11.851,-8.4767e-07
11.914,-8.4629e-07
11.977,-8.4422e-07
12.041,-8.4332e-07
12.098,-8.4189e-07
12.155,-8.4055e-07
12.211,-8.3878e-07
12.274,-8.3664e-07
12.339,-8.3523e-07
12.402,-8.3368e-07
12.465,-8.3206e-07
12.533,-8.3021e-07
12.596,-8.2867e-07
12.652,-8.2707e-07
12.71,-8.2528e-07
12.773,-8.2411e-07
12.838,-8.226e-07
12.894,-8.2118e-07
12.957,-8.195e-07
13.013,-8.1811e-07
13.069,-8.1637e-07
13.134,-8.1507e-07
13.209,-8.1324e-07
13.272,-8.1218e-07
13.328,-8.1088e-07
13.385,-8.0892e-07
13.449,-8.0713e-07
13.513,-8.0575e-07
13.576,-8.0471e-07
13.634,-8.0292e-07
13.697,-8.0134e-07
13.761,-7.9982e-07
13.825,-7.9844e-07
13.894,-7.9684e-07
13.957,-7.9571e-07
14.013,-7.9407e-07
14.077,-7.9326e-07
14.133,-7.919e-07
14.197,-7.901e-07
14.261,-7.8839e-07
14.324,-7.8735e-07
14.382,-7.8555e-07
14.444,-7.8432e-07
14.509,-7.8299e-07
14.585,-7.8143e-07
14.647,-7.797e-07
14.712,-7.7848e-07
14.768,-7.7722e-07
14.831,-7.7577e-07
14.894,-7.7451e-07
14.958,-7.7348e-07
15.016,-7.722e-07
15.071,-7.7082e-07
15.128,-7.6946e-07
15.192,-7.6815e-07
15.267,-7.6649e-07
15.329,-7.6538e-07
15.386,-7.6442e-07
15.45,-7.6333e-07
15.507,-7.6199e-07
15.571,-7.6054e-07
15.635,-7.5942e-07
15.69,-7.5797e-07
15.753,-7.5696e-07
15.817,-7.5566e-07
15.873,-7.544e-07
15.948,-7.5288e-07
16.011,-7.5172e-07
16.075,-7.5012e-07
16.138,-7.4898e-07
16.202,-7.4777e-07
16.259,-7.4678e-07
16.316,-7.4538e-07
16.38,-7.4469e-07
16.444,-7.4319e-07
16.507,-7.4194e-07
16.564,-7.4152e-07
16.638,-7.3995e-07
16.701,-7.3868e-07
16.765,-7.3767e-07
16.82,-7.3626e-07
16.884,-7.353e-07
16.94,-7.345e-07
16.996,-7.3346e-07
17.053,-7.3193e-07
17.117,-7.3099e-07
17.182,-7.2968e-07
17.237,-7.2811e-07
17.312,-7.2699e-07
17.375,-7.2592e-07
17.438,-7.2496e-07
17.503,-7.2373e-07
17.566,-7.2257e-07
17.63,-7.2149e-07
17.687,-7.204e-07
17.75,-7.1932e-07
17.814,-7.1811e-07
17.871,-7.1681e-07
17.936,-7.1632e-07
18.01,-7.1486e-07
18.073,-7.1371e-07
18.137,-7.1273e-07
18.2,-7.1165e-07
18.257,-7.1066e-07
18.32,-7.0946e-07
18.384,-7.0852e-07
18.439,-7.075e-07
18.503,-7.0658e-07
18.566,-7.0573e-07
18.631,-7.0476e-07
18.712,-7.0298e-07
18.774,-7.0177e-07
18.839,-7.0116e-07
18.895,-7.0014e-07
18.958,-6.9935e-07
19.021,-6.9831e-07
19.078,-6.9695e-07
19.143,-6.9608e-07
19.206,-6.9501e-07
19.27,-6.9444e-07
19.332,-6.9343e-07
19.399,-6.9212e-07
19.462,-6.9127e-07
19.52,-6.9037e-07
19.583,-6.8947e-07
19.647,-6.8859e-07
19.711,-6.8782e-07
19.767,-6.8689e-07
19.83,-6.8611e-07
19.887,-6.8518e-07
19.95,-6.8434e-07
20.014,-6.8344e-07
20.089,-6.8224e-07
20.151,-6.8133e-07
20.215,-6.8062e-07
20.278,-6.7989e-07
20.343,-6.7886e-07
20.406,-6.7784e-07
20.471,-6.7697e-07
20.527,-6.7582e-07
20.591,-6.7535e-07
20.654,-6.7402e-07
20.712,-6.7327e-07
20.786,-6.7227e-07
20.849,-6.7168e-07
20.906,-6.709e-07
20.97,-6.7004e-07
21.027,-6.6925e-07
21.091,-6.685e-07
21.155,-6.6788e-07
21.212,-6.6687e-07
21.276,-6.6594e-07
21.34,-6.6517e-07
21.403,-6.6427e-07
21.48,-6.6319e-07
21.543,-6.6258e-07
21.606,-6.6205e-07
21.662,-6.6135e-07
21.725,-6.6042e-07
21.789,-6.5967e-07
21.845,-6.5881e-07
21.909,-6.5808e-07
21.973,-6.5724e-07
22.037,-6.5617e-07
22.101,-6.5549e-07
22.169,-6.5436e-07
22.231,-6.5395e-07
22.289,-6.5301e-07
22.345,-6.5269e-07
22.401,-6.5166e-07
22.466,-6.508e-07
22.529,-6.5009e-07
22.586,-6.493e-07
22.649,-6.4832e-07
22.714,-6.4804e-07
22.776,-6.4706e-07
22.853,-6.461e-07
22.916,-6.4543e-07
22.979,-6.4455e-07
23.044,-6.4381e-07
23.107,-6.433e-07
23.163,-6.4229e-07
23.22,-6.4164e-07
23.283,-6.4118e-07
23.347,-6.4023e-07
23.411,-6.3941e-07
23.468,-6.387e-07
23.542,-6.3767e-07
23.604,-6.3721e-07
23.669,-6.3654e-07
23.732,-6.3613e-07
23.789,-6.3525e-07
23.846,-6.3437e-07
23.91,-6.343e-07
23.967,-6.3336e-07
24.031,-6.3267e-07
24.088,-6.3217e-07
24.146,-6.3138e-07
24.221,-6.3092e-07
24.284,-6.2986e-07
24.348,-6.2958e-07
24.411,-6.293e-07
24.475,-6.2832e-07
24.532,-6.2737e-07
24.596,-6.2703e-07
24.659,-6.2632e-07
24.723,-6.2585e-07
24.779,-6.2507e-07
24.843,-6.246e-07
24.917,-6.238e-07
24.98,-6.2323e-07
25.044,-6.2234e-07
25.108,-6.2202e-07
25.165,-6.2143e-07
25.229,-6.2086e-07
25.293,-6.2042e-07
25.351,-6.1975e-07
25.414,-6.1883e-07
25.479,-6.1824e-07
25.542,-6.1787e-07
25.618,-6.1714e-07
25.682,-6.1643e-07
25.745,-6.1591e-07
25.81,-6.1518e-07
25.872,-6.1424e-07
25.937,-6.1399e-07
25.993,-6.1369e-07
26.051,-6.1315e-07
26.106,-6.1275e-07
26.169,-6.1191e-07
26.233,-6.1148e-07
26.309,-6.1106e-07
26.371,-6.1066e-07
26.429,-6.1021e-07
26.484,-6.0944e-07
26.547,-6.0891e-07
26.611,-6.0809e-07
26.675,-6.0774e-07
26.738,-6.0734e-07
26.802,-6.0666e-07
26.857,-6.0643e-07
26.914,-6.0574e-07
26.989,-6.0494e-07
27.053,-6.0437e-07
27.116,-6.0399e-07
27.18,-6.0323e-07
27.243,-6.0263e-07
27.301,-6.0236e-07
27.364,-6.0164e-07
27.428,-6.0129e-07
27.491,-6.0081e-07
27.549,-6.0025e-07
27.612,-5.9975e-07
27.687,-5.9927e-07
27.75,-5.9853e-07
27.807,-5.9855e-07
27.871,-5.9792e-07
27.935,-5.9741e-07
27.99,-5.969e-07
28.047,-5.9641e-07
28.104,-5.9578e-07
28.166,-5.9553e-07
28.23,-5.9519e-07
28.288,-5.9456e-07
28.358,-5.9397e-07
28.422,-5.9352e-07
28.485,-5.9321e-07
28.541,-5.9278e-07
28.598,-5.9247e-07
28.661,-5.9174e-07
28.725,-5.9128e-07
28.78,-5.9111e-07
28.837,-5.9056e-07
28.894,-5.9026e-07
28.949,-5.8957e-07
29.023,-5.8908e-07
29.086,-5.8853e-07
29.149,-5.8822e-07
29.213,-5.8795e-07
29.269,-5.8728e-07
29.332,-5.8667e-07
29.388,-5.8654e-07
29.451,-5.8613e-07
29.515,-5.857e-07
29.578,-5.8536e-07
29.634,-5.8498e-07
29.708,-5.8439e-07
29.771,-5.8402e-07
29.835,-5.8356e-07
29.898,-5.832e-07
29.963,-5.8274e-07
30.019,-5.8199e-07
30.083,-5.8155e-07
30.146,-5.8134e-07
30.211,-5.8115e-07
30.268,-5.8042e-07
30.332,-5.8009e-07
30.407,-5.8001e-07
30.471,-5.7947e-07
30.534,-5.7919e-07
30.591,-5.7848e-07
30.648,-5.7817e-07
30.704,-5.7774e-07
30.761,-5.7756e-07
30.825,-5.77e-07
30.889,-5.7641e-07
30.944,-5.7643e-07
31.008,-5.7594e-07
31.083,-5.7509e-07
31.146,-5.7498e-07
31.209,-5.7491e-07
31.273,-5.7432e-07
31.33,-5.7383e-07
31.395,-5.7387e-07
31.458,-5.734e-07
31.521,-5.7296e-07
31.585,-5.7252e-07
